,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
15668,esea_match_13781307.dem15,42.952999999999975,Terrorist,,414.34106609475526,463.99095966948653,0,CounterTerrorist
24164,esea_match_13782086.dem7,53.695499999999925,Terrorist,,512.7074763891596,518.5649218178241,18,Terrorist
37651,esea_match_13783282.dem21,68.55399999999986,Terrorist,,450.1506595437707,626.2280763328743,22,Terrorist
3798,esea_match_13780158.dem24,26.133999999999105,Terrorist,,497.8592967050107,664.5292622467048,4,Terrorist
36851,esea_match_13783224.dem5,17.296299999999974,Terrorist,,595.3805725872489,441.42256777493606,1,Terrorist
37178,esea_match_13783261.dem20,31.39799999999991,Terrorist,,255.77060323649837,390.8434747983474,20,Terrorist
40896,esea_match_13783574.dem19,49.8720000000003,Terrorist,,420.54735659972704,473.5338016132206,0,Terrorist
6408,esea_match_13780394.dem27,49.409999999999854,Terrorist,,551.5081321115227,662.0993019870156,5,CounterTerrorist
20982,esea_match_13781810.dem19,27.248000000000047,Terrorist,,475.69423872099827,394.00711705685615,6,CounterTerrorist
16534,esea_match_13781400.dem21,29.144000000000005,Terrorist,,405.1074969779684,467.8455954357663,0,CounterTerrorist
34875,esea_match_13783026.dem11,18.011799999999994,Terrorist,,594.5132571651394,440.5298968325791,1,Terrorist
9323,esea_match_13780668.dem21,29.105000000000018,Terrorist,,403.98926262429325,463.26767279165847,0,Terrorist
44870,esea_match_13784018.dem12,37.452,Terrorist,,418.058331838565,463.58708101514844,0,Terrorist
22952,esea_match_13781961.dem16,37.611000000000104,Terrorist,,654.8705862975239,668.3232799527837,-1,Terrorist
45891,esea_match_13784117.dem22,40.16599999999994,Terrorist,,477.82068083447064,814.8598355301988,3,CounterTerrorist
40545,esea_match_13783539.dem23,28.63799999999992,Terrorist,,390.7970520569312,469.4711626991934,0,Terrorist
37852,esea_match_13783307.dem4,30.195299999999975,Terrorist,,414.6211737180737,464.50972858548096,0,Terrorist
24314,esea_match_13782088.dem12,71.2650000000001,Terrorist,,466.839962877754,809.8403619909502,3,Terrorist
1793,esea_match_13779981.dem25,36.927000000000135,Terrorist,,500.3618576720608,607.984840448554,16,Terrorist
33207,esea_match_13782904.dem12,39.71300000000019,Terrorist,,180.0143684928836,397.75590792838875,-1,Terrorist
35208,esea_match_13783045.dem9,17.971599999999967,Terrorist,,577.6730790407487,427.22027401141054,1,Terrorist
49177,esea_match_13784405.dem7,41.591999999999985,Terrorist,,414.0246223435367,473.056794491442,0,Terrorist
3702,esea_match_13780149.dem9,26.058200000000056,Terrorist,,551.9063521154221,664.8425260672832,5,Terrorist
9380,esea_match_13780670.dem4,28.436300000000017,Terrorist,,450.1102505751609,823.4952398190045,3,Terrorist
26598,esea_match_13782307.dem4,22.625500000000045,Terrorist,,552.3776436732306,664.8771764705882,5,CounterTerrorist
19657,esea_match_13781708.dem7,23.045599999999922,Terrorist,,474.88198650809125,826.1457942160142,3,Terrorist
29976,esea_match_13782629.dem13,44.173,Terrorist,,505.1169990251511,670.6458642533937,4,Terrorist
18461,esea_match_13781579.dem6,17.120000000000005,Terrorist,,595.255013296939,441.57994507180797,1,Terrorist
32150,esea_match_13782824.dem6,19.002499999999998,Terrorist,,408.04473386625074,463.84031099744243,0,CounterTerrorist
16560,esea_match_13781406.dem8,30.78690000000006,Terrorist,,413.30149346851243,458.271971040724,0,CounterTerrorist
5059,esea_match_13780266.dem19,86.69499999999994,Terrorist,,389.58837668161436,260.73050529215027,-1,CounterTerrorist
26065,esea_match_13782250.dem13,18.80399999999986,Terrorist,,592.7484992786118,436.2474494589809,1,CounterTerrorist
26104,esea_match_13782251.dem14,44.999000000000024,Terrorist,,727.1163058685904,646.3732567381468,-1,CounterTerrorist
4212,esea_match_13780192.dem14,23.448000000000093,Terrorist,,552.036403509456,660.8633704505214,5,CounterTerrorist
49425,esea_match_13784421.dem25,30.320999999999913,Terrorist,,409.8202129069994,205.42904583907136,-1,CounterTerrorist
18920,esea_match_13781608.dem23,17.253999999999905,Terrorist,,601.5999800350946,436.0850760574464,1,CounterTerrorist
21647,esea_match_13781869.dem8,21.91820000000007,Terrorist,,552.2817921622149,664.0095061971276,5,CounterTerrorist
42314,esea_match_13783721.dem19,18.708999999999833,Terrorist,,420.6048555273932,467.4887768640567,0,Terrorist
17246,esea_match_13781463.dem12,19.200199999999995,Terrorist,,600.3681852992786,439.2132217981507,1,CounterTerrorist
8171,esea_match_13780570.dem27,38.960000000000036,Terrorist,,465.64715960226164,811.0265339366516,3,CounterTerrorist
1272,esea_match_13779935.dem22,18.579999999999927,Terrorist,,594.793784051472,440.41859248475305,1,CounterTerrorist
29787,esea_match_13782608.dem21,69.0,Terrorist,,659.7356963462663,774.4500114105845,-1,CounterTerrorist
48919,esea_match_13784381.dem14,17.173000000000002,Terrorist,,637.2310992084226,434.8136882943144,14,CounterTerrorist
15950,esea_match_13781348.dem6,26.97210000000007,Terrorist,,230.97159524273735,179.93742907731644,15,Terrorist
21520,esea_match_13781852.dem5,73.89320000000004,Terrorist,,510.7673667381556,476.00238095612826,2,CounterTerrorist
49298,esea_match_13784409.dem10,18.51789999999994,Terrorist,,414.6750789627608,467.4202012984458,0,CounterTerrorist
28475,esea_match_13782485.dem15,48.53500000000008,Terrorist,,502.7490214856698,659.3586968325792,4,Terrorist
15169,esea_match_13781284.dem11,28.236200000000053,Terrorist,,525.9314311561708,661.1446027936257,4,Terrorist
13617,esea_match_13781080.dem6,41.99789999999996,Terrorist,,475.9468147397153,810.9447428683848,3,Terrorist
18179,esea_match_13781558.dem5,29.601800000000026,Terrorist,,642.2710079937609,338.8487113909109,12,CounterTerrorist
17097,esea_match_13781454.dem7,19.85839999999996,Terrorist,,415.1246886332618,459.6814970686603,0,Terrorist
15369,esea_match_13781294.dem15,29.25500000000011,Terrorist,,455.00850037044256,827.3390171158765,3,Terrorist
46365,esea_match_13784160.dem15,29.506999999999834,Terrorist,,554.3061537141742,753.3158843202833,19,Terrorist
40365,esea_match_13783532.dem19,20.003000000000156,Terrorist,,331.6066976018717,886.7719126500099,-1,CounterTerrorist
39408,esea_match_13783444.dem24,17.89200000000028,Terrorist,,594.5509708715149,440.0219460948259,1,CounterTerrorist
26444,esea_match_13782282.dem12,30.236000000000104,Terrorist,,399.9204148956912,457.21751091874876,0,CounterTerrorist
41713,esea_match_13783636.dem4,17.656800000000032,Terrorist,,593.470390329499,436.65561912256544,1,CounterTerrorist
31674,esea_match_13782781.dem2,45.37730000000002,Terrorist,,551.6766758432443,663.2423623844186,5,CounterTerrorist
13948,esea_match_13781104.dem10,55.37180000000001,Terrorist,,418.1741282901151,485.7278224670471,0,CounterTerrorist
46002,esea_match_13784134.dem10,153.04899999999998,Terrorist,,530.8494062780269,807.5850639386189,-1,CounterTerrorist
16612,esea_match_13781415.dem8,32.69560000000001,Terrorist,,445.36135823747315,823.4009584890813,3,CounterTerrorist
44091,esea_match_13783910.dem15,18.97400000000016,Terrorist,,589.0713829596413,436.6768525673815,1,Terrorist
18598,esea_match_13781581.dem25,23.878999999999905,Terrorist,,412.86446168843827,468.5573187487704,0,Terrorist
16427,esea_match_13781388.dem20,36.17900000000009,Terrorist,,509.1563985182297,665.0554648829432,4,CounterTerrorist
8662,esea_match_13780600.dem18,61.792000000000144,Terrorist,,527.677921154221,788.712882943144,-1,CounterTerrorist
