,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
45765,esea_match_13784578.dem6,31.452199999999948,CounterTerrorist,,656.3060829635407,789.307782018493,2,Terrorist
46658,esea_match_13784649.dem24,23.406000000000176,CounterTerrorist,,334.63058217976214,169.5820553216604,1,CounterTerrorist
938,esea_match_13779912.dem10,20.611099999999965,CounterTerrorist,,672.9052187950869,654.2739516033839,0,Terrorist
18625,esea_match_13781792.dem4,29.030599999999993,CounterTerrorist,,610.7195096120101,691.0283596301397,-1,Terrorist
42050,esea_match_13784205.dem15,24.848999999999933,CounterTerrorist,,347.3090957301618,182.35070879401928,1,Terrorist
38206,esea_match_13783750.dem29,24.00799999999981,CounterTerrorist,,340.98780736985765,202.73552091284682,1,Terrorist
30977,esea_match_13782997.dem17,25.111000000000104,CounterTerrorist,,518.5242915188146,591.3000668896321,7,CounterTerrorist
24019,esea_match_13782327.dem6,23.573199999999986,CounterTerrorist,,344.48745564437513,190.24096824709818,1,Terrorist
37421,esea_match_13783646.dem11,27.504299999999944,CounterTerrorist,,622.8685678455839,408.8184923863861,-1,Terrorist
9628,esea_match_13780846.dem34,53.75700000000006,CounterTerrorist,,430.03168492883606,478.6688503639583,5,CounterTerrorist
37246,esea_match_13783634.dem10,19.59609999999998,CounterTerrorist,,717.3050122830961,627.7115970883337,0,Terrorist
35858,esea_match_13783496.dem25,25.146000000000186,CounterTerrorist,,317.76403041528556,189.50150446586656,1,Terrorist
3881,esea_match_13780218.dem3,22.888800000000003,CounterTerrorist,,440.18883057126146,389.5153772181782,-1,Terrorist
17727,esea_match_13781708.dem4,29.010599999999954,CounterTerrorist,,327.8884336127899,191.33219405862678,1,Terrorist
12540,esea_match_13781143.dem17,21.903999999999996,CounterTerrorist,,694.6219248976408,628.2154381270902,0,Terrorist
23418,esea_match_13782250.dem11,25.49000000000001,CounterTerrorist,,660.3567546422304,820.2638882549676,2,Terrorist
40646,esea_match_13784046.dem11,28.440999999999804,CounterTerrorist,,663.8589404562292,786.7452638205784,2,Terrorist
9655,esea_match_13780847.dem5,25.672200000000032,CounterTerrorist,,706.8276295574186,643.7625905961047,0,Terrorist
32902,esea_match_13783214.dem14,42.03400000000033,CounterTerrorist,,643.7747594806006,804.0201015148534,2,CounterTerrorist
34924,esea_match_13783419.dem6,20.17900000000003,CounterTerrorist,,687.7027275492298,640.0936769624237,0,Terrorist
4316,esea_match_13780259.dem21,23.88499999999999,CounterTerrorist,,424.46706648469484,474.0475139878025,5,CounterTerrorist
11159,esea_match_13780980.dem15,53.269000000000005,CounterTerrorist,,661.3954887424449,750.6508251032855,-1,CounterTerrorist
12186,esea_match_13781104.dem24,29.967999999999847,CounterTerrorist,,661.1808041177618,816.7722557544757,2,CounterTerrorist
24178,esea_match_13782343.dem9,20.54779999999994,CounterTerrorist,,689.6351507116398,648.3936572890025,0,CounterTerrorist
17225,esea_match_13781635.dem20,28.412000000000262,CounterTerrorist,,647.3196853655684,803.4679110761361,2,CounterTerrorist
34909,esea_match_13783410.dem14,25.819999999999936,CounterTerrorist,,687.5063727042308,655.6235042297856,0,CounterTerrorist
8501,esea_match_13780697.dem13,47.87300000000005,CounterTerrorist,,658.8507099863521,771.4825669879993,2,CounterTerrorist
