,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
39469,esea_match_13784123.dem6,67.44740000000002,CounterTerrorist,,743.902758432443,450.2952668896321,-1,CounterTerrorist
7108,esea_match_13780588.dem11,22.53599999999983,CounterTerrorist,,718.2184666016768,390.48814699980323,4,Terrorist
42570,esea_match_13784423.dem31,50.95099999999911,CounterTerrorist,,415.74479859621755,443.7098570135746,-1,CounterTerrorist
40222,esea_match_13784198.dem3,22.70670000000004,CounterTerrorist,,729.0784967050107,662.1007121778478,0,Terrorist
7031,esea_match_13780586.dem12,28.343000000000075,CounterTerrorist,,421.10896938974463,187.2532775132795,2,CounterTerrorist
11354,esea_match_13781067.dem9,30.628900000000044,CounterTerrorist,,454.44694747514137,387.10900743655316,6,CounterTerrorist
33910,esea_match_13783448.dem12,21.400100000000066,CounterTerrorist,,727.7103416650419,659.9588337595908,0,Terrorist
34409,esea_match_13783496.dem13,27.772000000000162,CounterTerrorist,,372.9100939754338,203.289866928979,2,CounterTerrorist
33350,esea_match_13783391.dem16,32.52799999999979,CounterTerrorist,,338.7992544355625,196.87793067086363,2,Terrorist
1084,esea_match_13779928.dem25,25.20799999999963,CounterTerrorist,,746.4649346071359,682.5353846153846,0,CounterTerrorist
41174,esea_match_13784295.dem18,22.853000000000065,CounterTerrorist,,732.429146890232,660.7656643714342,0,CounterTerrorist
14320,esea_match_13781450.dem6,22.884599999999978,CounterTerrorist,,690.6499868200428,385.9716079480621,4,CounterTerrorist
38175,esea_match_13783937.dem17,29.391000000000076,CounterTerrorist,,690.9980150516669,639.0654463899273,0,CounterTerrorist
462,esea_match_13779852.dem18,21.326999999999998,CounterTerrorist,,723.8112555273932,662.0110643320874,0,Terrorist
31832,esea_match_13783243.dem23,22.407000000000153,CounterTerrorist,,737.676522986937,639.1264875073775,0,Terrorist
42413,esea_match_13784413.dem11,35.405599999999936,CounterTerrorist,,430.2768539676351,430.86303867794607,5,Terrorist
7508,esea_match_13780621.dem16,31.90300000000002,CounterTerrorist,,601.1272510040944,656.439803265788,-1,Terrorist
2772,esea_match_13780104.dem6,29.0514,CounterTerrorist,,370.5378639110938,179.809000983671,2,CounterTerrorist
6895,esea_match_13780573.dem14,22.55399999999986,CounterTerrorist,,731.1099457984012,648.0270076726342,0,Terrorist
22380,esea_match_13782250.dem8,25.615099999999984,CounterTerrorist,,709.0639385455254,648.0151217784774,0,Terrorist
30804,esea_match_13783095.dem8,65.7222999999999,CounterTerrorist,,560.5621169038799,793.0820570529215,-1,CounterTerrorist
