,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
8180,esea_match_13780541.dem12,74.50099999999998,Terrorist,,485.5643089881068,815.9116364351761,2,Terrorist
59243,esea_match_13785135.dem7,18.071500000000015,Terrorist,,597.4854925326574,440.45807782805423,1,Terrorist
73045,esea_match_13786391.dem25,75.08100000000013,Terrorist,,321.43338038604026,182.69783734015357,-1,CounterTerrorist
98015,esea_match_13788604.dem6,31.759900000000016,Terrorist,,442.2120740885163,826.0909982293922,2,CounterTerrorist
17956,esea_match_13781471.dem15,35.325000000000045,Terrorist,,471.4630363813609,643.6648845170175,7,CounterTerrorist
5837,esea_match_13780336.dem4,35.334900000000005,Terrorist,,515.958681380386,546.8498445799723,13,Terrorist
100841,esea_match_13788845.dem23,56.80799999999999,Terrorist,B,178.8580011698187,428.44454125516427,-1,Terrorist
78656,esea_match_13786866.dem38,25.613000000000284,Terrorist,,458.2605438876974,826.4050678733031,2,Terrorist
108243,esea_match_13789674.dem25,25.496000000000095,Terrorist,,509.40743723922793,662.5805799724573,3,CounterTerrorist
121534,esea_match_13790892.dem23,60.10500000000002,Terrorist,,336.69495340222267,318.66221239425533,-1,Terrorist
114128,esea_match_13790201.dem16,38.16400000000044,Terrorist,,111.66092103723915,261.33372449340936,-1,Terrorist
49020,esea_match_13784257.dem24,44.840999999999894,Terrorist,,412.22638331058687,826.6840842022428,-1,Terrorist
21735,esea_match_13781810.dem12,37.822999999999865,Terrorist,,460.3889824917138,405.8285856384025,-1,Terrorist
105050,esea_match_13789301.dem14,21.483999999999924,Terrorist,,645.2277006823942,440.97610135746606,-1,CounterTerrorist
9844,esea_match_13780685.dem3,74.53210000000001,Terrorist,,260.18504347826087,283.736157072595,-1,Terrorist
53888,esea_match_13784646.dem23,23.26299999999992,Terrorist,,551.2907142912848,660.6993854023215,4,Terrorist
3481,esea_match_13780106.dem15,21.654999999999973,Terrorist,,412.97027568726844,470.32876018099546,0,Terrorist
32586,esea_match_13782759.dem24,50.2829999999999,Terrorist,,508.5603462663287,664.0933118237261,3,CounterTerrorist
78114,esea_match_13786821.dem15,33.57900000000018,Terrorist,,438.0240358744395,641.3576108597285,-1,Terrorist
107771,esea_match_13789597.dem16,28.46199999999999,Terrorist,,411.13729771885363,469.9429521148928,0,CounterTerrorist
110133,esea_match_13789865.dem3,37.101699999999994,Terrorist,,556.1081461493468,752.4413645484949,19,Terrorist
86731,esea_match_13787586.dem5,36.74799999999999,Terrorist,,492.38374170403586,314.62493676962424,-1,Terrorist
80042,esea_match_13786975.dem7,67.7912,Terrorist,,476.19939075843246,369.240036199095,5,CounterTerrorist
68538,esea_match_13785949.dem10,56.0788,Terrorist,,531.9553821797621,758.1870863663191,-1,Terrorist
102566,esea_match_13789035.dem18,59.12200000000007,Terrorist,B,273.836446870735,477.73020720047214,-1,Terrorist
89213,esea_match_13787761.dem12,48.08699999999999,Terrorist,,492.99035539091443,759.5297894943931,-1,CounterTerrorist
66122,esea_match_13785772.dem11,33.08339999999998,Terrorist,,647.0023192357185,789.4340948258903,-1,CounterTerrorist
85914,esea_match_13787518.dem9,82.74170000000004,Terrorist,,498.1244905439657,535.893266181389,18,Terrorist
90794,esea_match_13787919.dem13,45.971000000000004,Terrorist,,184.91375628777539,239.889697894944,11,Terrorist
2273,esea_match_13780008.dem25,28.718999999999596,Terrorist,,442.9747734061221,823.6656714538658,2,Terrorist
86814,esea_match_13787593.dem10,39.86180000000002,Terrorist,,610.2452033534802,646.4488026755853,-1,Terrorist
88990,esea_match_13787751.dem7,32.372799999999984,Terrorist,,597.6906718658608,162.40644029116663,-1,Terrorist
53450,esea_match_13784624.dem15,16.58199999999988,Terrorist,,595.1142607135894,440.50805902026366,1,Terrorist
50138,esea_match_13784329.dem30,46.363000000000284,Terrorist,,509.8052978748294,663.6632036199095,3,Terrorist
41800,esea_match_13783528.dem12,37.63710000000003,Terrorist,,238.36699551569507,259.99916018099543,-1,CounterTerrorist
127477,esea_match_13791474.dem14,77.2159999999999,Terrorist,B,242.4130832520959,429.5015195750541,-1,Terrorist
13884,esea_match_13781052.dem12,53.44600000000014,Terrorist,,399.6944121661142,455.7579634074366,0,CounterTerrorist
26708,esea_match_13782232.dem20,35.49800000000005,Terrorist,,504.896846012868,654.1951823726146,3,CounterTerrorist
41496,esea_match_13783480.dem20,28.68800000000033,Terrorist,,505.5593015402613,545.7513059216999,13,CounterTerrorist
37365,esea_match_13783130.dem8,60.13130000000001,Terrorist,B,431.39508832131014,225.62209215030487,-1,Terrorist
114208,esea_match_13790206.dem22,21.535999999999376,Terrorist,,443.9846781828817,632.1273074955735,21,Terrorist
95437,esea_match_13788372.dem4,17.59790000000004,Terrorist,,642.2710079937609,338.8487113909109,12,CounterTerrorist
11460,esea_match_13780847.dem4,34.53229999999991,Terrorist,,474.3050207057906,644.4928679913437,7,Terrorist
121069,esea_match_13790845.dem6,59.447599999999966,Terrorist,,421.11815324624683,600.281572299823,-1,CounterTerrorist
100453,esea_match_13788811.dem25,29.12599999999975,Terrorist,,227.1335418210178,180.40798961243365,15,Terrorist
69984,esea_match_13786048.dem7,44.2799,Terrorist,,653.7071074751414,757.4062435569547,10,CounterTerrorist
121354,esea_match_13790878.dem5,25.038999999999987,Terrorist,,542.4252381360889,753.0568121188275,19,Terrorist
81108,esea_match_13787082.dem26,28.617999999999938,Terrorist,,507.11524648079546,433.6991338973047,6,Terrorist
100818,esea_match_13788845.dem10,52.5866000000002,Terrorist,,482.4858802885553,816.5029093055283,2,Terrorist
86924,esea_match_13787601.dem9,16.973100000000045,Terrorist,,594.9128946773251,439.88048380877433,1,Terrorist
39436,esea_match_13783317.dem5,21.651999999999987,Terrorist,,448.5590572821213,822.540742081448,2,Terrorist
7975,esea_match_13780514.dem23,23.36200000000008,Terrorist,,522.1742356014818,522.1643533346448,18,Terrorist
32916,esea_match_13782784.dem13,28.197999999999865,Terrorist,,505.8910184441411,498.59937957898876,-1,Terrorist
